"Fecha","Hora","RadSol.W.m2","TempAire.C","HumRel.porc","VelViento.m.s","Precipitacion.mm"
2016-03-15,2,0,17.85,92.5,0,0
2016-03-15,3,0,17.8,93.5,0,0
2016-03-15,4,0,17.7,94,0,0
2016-03-15,5,0,18.05,94,0,0
2016-03-15,6,9.5,17.6,94.5,0,0
2016-03-15,7,99.5,18.15,94.5,0,0
2016-03-15,8,352.5,20.75,85.5,0.4,0
2016-03-15,9,277.5,21.1,84,1.1,0
2016-03-15,10,596,24.2,72.5,0.9,0
2016-03-15,11,882,26.1,63.5,1.3,0
2016-03-15,12,812,26.65,60.5,1.8,0
2016-03-15,13,784.5,27.7,55,2.2,0
2016-03-15,14,513.5,27.5,55,2.9,0
2016-03-15,15,535.5,27.4,59,4,0
2016-03-15,16,229,25.2,65.5,4.25,0
2016-03-15,17,48.5,23.1,72.5,3.55,0
2016-03-15,18,9.5,20.15,82,1.35,0
2016-03-15,19,0,19.55,83,0.65,0
2016-03-15,20,0,19.65,81.5,0.9,0
2016-03-15,21,0,20.05,81.5,0.2,0
2016-03-15,22,0,18.65,86,0.4,0
2016-03-15,23,0,19.3,85,0,0
2016-03-16,0,0,18.5,88.5,0,0
2016-03-16,1,0,17.45,92,0,0
2016-03-16,2,0,16.7,93,0,0
2016-03-16,3,0,16.6,94,0,0
2016-03-16,4,0,16.55,93,0.2,0
2016-03-16,5,0,16.05,94.5,0,0
2016-03-16,6,12.5,15.9,95,0,0
2016-03-16,7,136,17.7,92.5,0.2,0
2016-03-16,8,387.5,20.65,82,1.1,0
2016-03-16,9,601.5,23.3,72,1.1,0
2016-03-16,10,773,25.4,64.5,1.35,0
2016-03-16,11,758,26.45,62.5,1.3,0
2016-03-16,12,587,27.45,55,1.55,0
2016-03-16,13,364.5,27.5,54.5,1.8,0
2016-03-16,14,469,27.8,56.5,2.9,0
2016-03-16,15,257,26.55,60.5,3.55,0
2016-03-16,16,346,25.95,62,4.5,0
2016-03-16,17,128,24,70,4.25,0
2016-03-16,18,13.5,22.6,77,3.8,0
2016-03-16,19,0,22,79,1.75,0
2016-03-16,20,0,19.9,80.5,3.35,0
2016-03-16,21,0,18.1,90.5,3.55,3
2016-03-16,22,0,16.85,96.5,1.55,2
2016-03-16,23,0,16.9,97,0.85,0.8
2016-03-17,0,0,17.2,97,0.2,0
2016-03-17,1,0,17,97,0.4,0
2016-03-17,2,0,17.2,98,0.4,0
2016-03-17,3,0,17.15,98,0,0
2016-03-17,4,0,17.2,98,0.2,0
2016-03-17,5,0,17.2,98,0.2,0
2016-03-17,6,3.5,17.15,98,0.2,0
2016-03-17,7,55,17.4,98,0.2,0
2016-03-17,8,173.5,18.05,98,0.65,0
2016-03-17,9,289.5,19.65,94,0.4,0
2016-03-17,10,329,21.05,88.5,0.65,0
2016-03-17,11,408.5,22.15,84.5,0.4,0
2016-03-17,12,288.5,22.35,81.5,0.9,0
2016-03-17,13,298.5,22.4,80.5,1.35,0
2016-03-17,14,441.5,23.65,80,0.9,0
2016-03-17,15,227,23.6,77,1.55,0
2016-03-17,16,140,22.7,82,1.55,0
2016-03-17,17,93.5,21.75,87,1.1,0
2016-03-17,18,3,19.25,92.5,1.3,9.6
2016-03-17,19,0,17.7,93,0,4.4
2016-03-17,20,0,18.2,96,0,0.6
2016-03-17,21,0,17.95,96,0,0
2016-03-17,22,0,17.9,95.5,0,0
2016-03-17,23,0,17.5,96,0,0
2016-03-18,0,0,16.85,96.5,0,0
2016-03-18,1,0,16.2,96,0,0
2016-03-18,2,0,16.5,97.5,0,0
2016-03-18,3,0,16.7,98,0,0
2016-03-18,4,0,16.15,98,0,0
2016-03-18,5,0,15.95,98.5,0,0
2016-03-18,6,8,15.5,98,0,0.2
2016-03-18,7,94,16.35,98.5,0,0
2016-03-18,8,305.5,17.6,99,0,0
2016-03-18,9,523,19.55,92.5,0,0
2016-03-18,10,822.5,22.45,81,0,0
2016-03-18,11,817,24.2,73,0,0
2016-03-18,12,504.5,26,64.5,0,0
2016-03-18,13,273,25.45,64,0,0
2016-03-18,14,336.5,25.05,70.5,0,0
2016-03-18,15,371,25.25,69,0,0
2016-03-18,16,125.5,24.45,69,0,0
2016-03-18,17,107.5,23.4,72,0,0
2016-03-18,18,7.5,21.85,82.5,0,0
2016-03-18,19,0,20.4,89,0,0
2016-03-18,20,0,19.95,92,0,0
2016-03-18,21,0,19.3,93.5,0,0
2016-03-18,22,0,18.95,95,0,0
2016-03-18,23,0,18.75,96,0,0
2016-03-19,0,0,18.55,96,0,0
2016-03-19,1,0,18.25,96.5,0,0
2016-03-19,2,0,17.9,97,0,0
2016-03-19,3,0,17.45,97.5,0,0
2016-03-19,4,0,17.55,98,0,0
2016-03-19,5,0,17.5,98,0,0
2016-03-19,6,12.5,17.1,98,0,0.2
2016-03-19,7,106,17.85,98.5,0,0
2016-03-19,8,247.5,19.25,96,0,0
2016-03-19,9,621.5,22.3,84,0,0
2016-03-19,10,835,24.55,74,0,0
2016-03-19,11,751,25.2,73.5,0,0
2016-03-19,12,758.5,26.3,66,0,0
2016-03-19,13,895.5,28.1,57.5,0,0
2016-03-19,14,729,28.05,57,0,0
2016-03-19,15,345,26.8,61,0,0
2016-03-19,16,457,26.6,61,0,0
2016-03-19,17,207,24.85,64,0,0
2016-03-19,18,20,23.55,67.5,0,0
2016-03-19,19,0,22.85,72,0,0
2016-03-19,20,0,21.65,77.5,0,0
2016-03-19,21,0,20.8,79.5,0,0
2016-03-19,22,0,19.9,83,0,0
2016-03-19,23,0,19.75,85.5,0,0
2016-03-20,0,0,19.2,88,0,0
2016-03-20,1,0,18.55,93.5,0,0
2016-03-20,2,0,18.2,93,0,0
2016-03-20,3,0,18,93.5,0,0
2016-03-20,4,0,17.65,94.5,0,0
2016-03-20,5,0,17.75,93.5,0,0
2016-03-20,6,7.5,17.65,95,0,0
2016-03-20,7,123,18.35,94,0,0
2016-03-20,8,421.5,21.7,82.5,0,0
2016-03-20,9,587.5,23.8,79.5,0,0
2016-03-20,10,441.5,24.4,73,0,0
2016-03-20,11,698,25.4,67,0,0
2016-03-20,12,927.5,26.9,62.5,0,0
2016-03-20,13,406.5,27.15,56.5,0,0
2016-03-20,14,549.5,27.45,60.5,0,0
2016-03-20,15,133,24.9,71,0.45,0.2
2016-03-20,16,341,25.55,65,2.45,0.2
2016-03-20,17,165,24.2,64.5,4.05,0
2016-03-20,18,14,23.05,67.5,1.1,0
2016-03-20,19,0,21.9,73,0.85,0
2016-03-20,20,0,20.5,84,0.85,0
2016-03-20,21,0,19.45,92,0.45,0
2016-03-20,22,0,18.7,93,0,0
2016-03-20,23,0,18.55,92.5,0,0
2016-03-21,0,0,17.7,95,0,0
2016-03-21,1,0,16.6,96.5,0,0
2016-03-21,2,0,16.15,97,0,0
2016-03-21,3,0,16.2,97,0,0
2016-03-21,4,0,15.65,96,0,0
2016-03-21,5,0,15.4,97.5,0,0
2016-03-21,6,9,15.7,96,0,0
2016-03-21,7,137,16.9,95,0.2,0
2016-03-21,8,434,20.2,86.5,0.65,0
2016-03-21,9,663.5,22.2,75.5,1.35,0
2016-03-21,10,620,24.75,68,0.65,0
2016-03-21,11,778,25.75,64.5,1.55,0
2016-03-21,12,930.5,27,53,1.8,0
2016-03-21,13,971.5,28,49,2.7,0
2016-03-21,14,742.5,28.25,50,2.7,0
2016-03-21,15,171,26.15,55,2.9,0
2016-03-21,16,301,25.9,55.5,3.1,0
2016-03-21,17,102,24.1,63.5,2.65,0
2016-03-21,18,11,22.55,68.5,1.1,0
2016-03-21,19,0,21.3,76.5,1.1,0
2016-03-21,20,0,20.85,78,0.65,0
2016-03-21,21,0,19.55,85,0,0
2016-03-21,22,0,19.3,84.5,0,0
2016-03-21,23,0,19.6,85,0.2,0
2016-03-22,0,0,18.75,89,0.4,0
2016-03-22,1,0,18.15,91.5,0.2,0
2016-03-22,2,0,18.2,93,0,0
2016-03-22,3,0,17.7,94,0.2,0
2016-03-22,4,0,17.5,93.5,0,0
2016-03-22,5,0,16.75,96.5,0.2,0
2016-03-22,6,9.5,16.45,95,0.2,0
2016-03-22,7,127.5,17.9,94.5,0.2,0
2016-03-22,8,409.5,21.15,84.5,0.2,0
2016-03-22,9,633.5,23.6,75.5,0.4,0
2016-03-22,10,668,24.35,71.5,0.85,0
2016-03-22,11,859,26.35,64,1.1,0
2016-03-22,12,658.5,26.9,61,1.8,0
2016-03-22,13,715.5,27.9,54.5,2,0
2016-03-22,14,281.5,26.85,60,2.9,0
2016-03-22,15,369,26.8,60,3.35,0
2016-03-22,16,243.5,24.65,66,3.55,0
2016-03-22,17,166.5,24.05,70,2.45,0
2016-03-22,18,10,22.55,75,1.55,0
2016-03-22,19,0,21.45,80,0.2,0
2016-03-22,20,0,20.75,83,0,0
2016-03-22,21,0,19.65,87.5,0.2,0
2016-03-22,22,0,19.05,90,0.4,0
2016-03-22,23,0,18.65,92,0.2,0
2016-03-23,0,0,18.55,90,0.4,0
2016-03-23,1,0,17.7,92,0.2,0
2016-03-23,2,0,17.3,93.5,0,0
2016-03-23,3,0,16.75,94,0,0
2016-03-23,4,0,16.75,95.5,0,0
2016-03-23,5,0,16.4,96.5,0,0
2016-03-23,6,11,15.95,96.5,0,0
2016-03-23,7,196,18.8,89.5,0.4,0
2016-03-23,8,392,21.1,84.5,0.4,0
2016-03-23,9,682,23.5,73.5,0.85,0
2016-03-23,10,800.5,24.65,66.5,1.55,0
2016-03-23,11,943,27.3,43.5,1.55,0
2016-03-23,12,745,27.45,52,1.8,0
2016-03-23,13,566.5,28,45,1.3,0
2016-03-23,14,798.5,29.05,40,2.25,0
2016-03-23,15,697.5,28.95,45,3.35,0
2016-03-23,16,408,27.15,47,4.25,0
2016-03-23,17,100.5,24.75,53.5,3.35,0
2016-03-23,18,9,22.65,66,1.1,0
2016-03-23,19,0,22,68.5,0,0
2016-03-23,20,0,20.7,76,0,0
2016-03-23,21,0,20.05,82,0,0
2016-03-23,22,0,19.5,84.5,0,0
2016-03-23,23,0,19.15,87,0,0
2016-03-24,0,0,18.9,87.5,0,0
2016-03-24,1,0,18.3,89,0,0
2016-03-24,2,0,17.55,90.5,0,0
2016-03-24,3,0,17.3,92,0,0
2016-03-24,4,0,17.1,90,0,0
2016-03-24,5,0,16.85,88.5,0,0
2016-03-24,6,14,16.7,90.5,0,0
2016-03-24,7,122,17.15,93,0,0
2016-03-24,8,430,21.35,75,0,0
2016-03-24,9,670.5,24.3,63.5,0.4,0
2016-03-24,10,697,25.85,54,0.65,0
2016-03-24,11,962,27.7,43,1.3,0
2016-03-24,12,991.5,28.5,40,1.8,0
2016-03-24,13,888.5,29.1,37.5,1.55,0
2016-03-24,14,806.5,29.4,40,2.65,0
2016-03-24,15,585.5,28.8,45,3.1,0
2016-03-24,16,397,27.25,50,4.25,0
2016-03-24,17,129,24.7,59,4.05,0
2016-03-24,18,9.5,23.45,64,2.2,0
2016-03-24,19,0,22.65,69,1.1,0
2016-03-24,20,0,21.4,73,0.2,0
2016-03-24,21,0,20.9,77.5,0,0
2016-03-24,22,0,20.2,82,0,0
2016-03-24,23,0,19.7,84.5,0,0
2016-03-25,0,0,19.2,86,0,0
2016-03-25,1,0,18.8,88.5,0,0
2016-03-25,2,0,18.35,90,0,0
2016-03-25,3,0,17.8,92.5,0,0
2016-03-25,4,0,17.5,92,0,0
2016-03-25,5,0,17.05,93.5,0,0
2016-03-25,6,16.5,17.25,92,0,0
2016-03-25,7,144.5,18.6,91,0,0
2016-03-25,8,353,20.55,82,1.1,0
2016-03-25,9,565.5,22.2,76,1.55,0
2016-03-25,10,669.5,24,69,2,0
2016-03-25,11,804.5,26.05,58,1.55,0
2016-03-25,12,994.5,28.4,49,1.55,0
2016-03-25,13,904.5,29.6,41,1.8,0
2016-03-25,14,796.5,29.6,34,2.2,0
2016-03-25,15,610.5,30.2,35.5,2,0
2016-03-25,16,360.5,28.2,51,3.55,0
2016-03-25,17,137.5,25.45,57.5,4,0
2016-03-25,18,12.5,24,58,3.15,0
2016-03-25,19,0,23.05,61.5,0.9,0
2016-03-25,20,0,22.2,62.5,0.65,0
2016-03-25,21,0,21.75,64.5,0.2,0
2016-03-25,22,0,21.1,68.5,0,0
2016-03-25,23,0,20.6,71.5,0,0
2016-03-26,0,0,20.1,73,0,0
2016-03-26,1,0,19.65,76.5,0,0
2016-03-26,2,0,19.65,76.5,0,0
2016-03-26,3,0,18.5,80.5,0,0
2016-03-26,4,0,17.9,83.5,0,0
2016-03-26,5,0,17.6,84.5,0,0
2016-03-26,6,17.5,17.05,86.5,0,0
2016-03-26,7,180,17.85,87.5,0,0
2016-03-26,8,422,22.2,72,0.2,0
2016-03-26,9,619,25,64.5,0.2,0
2016-03-26,10,790.5,26.25,58.5,0.9,0
2016-03-26,11,940,27.85,52.5,1.3,0
2016-03-26,12,943,28.75,47,2.2,0
2016-03-26,13,910,30.75,37.5,1.8,0
2016-03-26,14,784.5,31.2,37,3.15,0
2016-03-26,15,466.5,29.75,47,4.25,0
2016-03-26,16,369.5,27.25,52.5,4.7,0
2016-03-26,17,142,25.35,57.5,4.7,0
2016-03-26,18,14,23.8,62,3.6,0
2016-03-26,19,0,22.9,62.5,1.55,0
2016-03-26,20,0,22.05,68,0.9,0
2016-03-26,21,0,21.4,72.5,0.65,0
2016-03-26,22,0,21.5,71.5,0.4,0
2016-03-26,23,0,21.25,72,0.65,0
2016-03-27,0,0,20.5,77.5,0,0
2016-03-27,1,0,20.25,79.5,0,0
2016-03-27,2,0,19.4,83.5,0.2,0
2016-03-27,3,0,18.6,87,0,0
2016-03-27,4,0,18.4,87,0,0
2016-03-27,5,0,18.2,88.5,0,0
2016-03-27,6,7.5,18.35,88.5,0.4,0
2016-03-27,7,97,19,88.5,0,0
2016-03-27,8,273.5,21.2,82.5,0.4,0
2016-03-27,9,564,23.25,75,0.85,0
2016-03-27,10,389,24.4,68,0.9,0
2016-03-27,11,801,26.55,55.5,1.1,0
2016-03-27,12,769.5,27.6,50,2,0
2016-03-27,13,522,28.2,46,1.3,0
2016-03-27,14,517,28.6,47.5,2.25,0
2016-03-27,15,360.5,27.8,50.5,3.55,0
2016-03-27,16,337.5,26.9,53,3.8,0
2016-03-27,17,144,25.05,57,2.45,0
2016-03-27,18,6,23.5,62,1.8,0
2016-03-27,19,0,22.35,67,0.9,0
2016-03-27,20,0,21.85,71.5,0.4,0
2016-03-27,21,0,21.8,74,0.2,0
2016-03-27,22,0,21.25,77,0,0
2016-03-27,23,0,19.7,84,2.9,0
2016-03-28,0,0,19.25,86,1.1,0
2016-03-28,1,0,18.15,90.5,0.4,0
2016-03-28,2,0,17.6,93,0.2,0
2016-03-28,3,0,17.75,91.5,0.2,0
2016-03-28,4,0,18,90,0.2,0
2016-03-28,5,0,18.05,90,0.2,0
2016-03-28,6,5.5,17.95,91.5,0,0
2016-03-28,7,99,18.75,89,0,0
2016-03-28,8,278.5,20.5,85,0.45,0
2016-03-28,9,508,22.65,77,0.65,0
2016-03-28,10,765.5,24.65,69.5,0.9,0
2016-03-28,11,824.5,26.6,59.5,1.55,0
2016-03-28,12,986.5,28.15,52,1.8,0
2016-03-28,13,850,28.75,52,2.2,0
2016-03-28,14,697,28.05,56.5,3.8,0
2016-03-28,15,318,26.75,61,4.25,0
2016-03-28,16,332.5,25.35,65.5,4.45,0
2016-03-28,17,148.5,24.25,68,1.75,0
2016-03-28,18,5,19.15,88.5,3.8,0.8
2016-03-28,19,0,18.7,91.5,0.4,0
2016-03-28,20,0,18.35,92,0,0
2016-03-28,21,0,18.3,91,0,0
2016-03-28,22,0,17.95,93.5,1.1,0
2016-03-28,23,0,18.25,93,0.85,0
2016-03-29,0,0,18,94.5,0,0.2
2016-03-29,1,0,17.75,95,0,0
2016-03-29,2,0,17,96.5,0,0
2016-03-29,3,0,16.9,96,0,0
2016-03-29,4,0,16.8,96.5,0.65,0
2016-03-29,5,0,16.55,96.5,0.4,0
2016-03-29,6,20,16.7,96,0,0
2016-03-29,7,171.5,18.25,94,0.2,0
2016-03-29,8,354,20.1,91,0.65,0
2016-03-29,9,583.5,21.9,82.5,0.9,0
2016-03-29,10,593,24.05,77,0.9,0
2016-03-29,11,807.5,26.2,68,1.1,0
2016-03-29,12,871.5,27.9,60,1.3,0
2016-03-29,13,594.5,28.05,52.5,1.75,0
2016-03-29,14,650,28.1,52.5,2.2,0
2016-03-29,15,456.5,27.95,49.5,2.9,0
2016-03-29,16,336.5,26.6,63,2.9,0
2016-03-29,17,172.5,24.2,61.5,1.55,0
2016-03-29,18,15.5,21.85,71.5,0.4,0
2016-03-29,19,0,21.05,77,0.4,0
2016-03-29,20,0,20.25,81,0,0
2016-03-29,21,0,19.8,82.5,0,0
2016-03-29,22,0,19.5,84.5,0,0
2016-03-29,23,0,19.7,85,0,0
2016-03-30,0,0,19,89.5,0,0
2016-03-30,1,0,18.3,92,0,0
2016-03-30,2,0,17.5,94.5,0.2,0
2016-03-30,3,0,17.05,94.5,0,0
2016-03-30,4,0,17.05,93.5,0,0
2016-03-30,5,0,16.85,93.5,0.2,0
2016-03-30,6,22,17.1,94.5,0,0
2016-03-30,7,80.5,17.9,92.5,0,0
2016-03-30,8,157.5,18.45,91.5,0.45,0
2016-03-30,9,377,21.35,81,0.45,0
2016-03-30,10,483,23.1,72.5,0.65,0
2016-03-30,11,340.5,23.4,73.5,0.9,0
2016-03-30,12,438,24.3,71.5,1.8,0
2016-03-30,13,397.5,24.3,69.5,2.2,0
2016-03-30,14,86.5,19.5,89,1.75,5.2
2016-03-30,15,168,20.55,89,0.2,0.2
2016-03-30,16,92.5,20.55,90,1.1,0
2016-03-30,17,69.5,21.1,88.5,1.75,0
2016-03-30,18,8.5,20.5,89,1.55,0
2016-03-30,19,0,19.95,91,0.4,0
2016-03-30,20,0,19.5,92.5,0,0
2016-03-30,21,0,19.9,90.5,0.45,0
2016-03-30,22,0,19.5,92,0.4,0
2016-03-30,23,0,19.4,92.5,0,0
2016-03-31,0,0,18.65,94,0,0
2016-03-31,1,0,17.3,95.5,2,0
2016-03-31,2,0,17.15,96.5,2.45,0
2016-03-31,3,0,17.15,95.5,1.1,0
2016-03-31,4,0,16.75,97,0.2,0
2016-03-31,5,0,16.5,97,0.65,0
2016-03-31,6,10,16.8,96.5,0.4,0
2016-03-31,7,96,17.2,96,0.45,0
2016-03-31,8,319,19.55,90,1.3,0
2016-03-31,9,633.5,22.1,83,1.1,0
2016-03-31,10,316,22.45,82.5,0.65,0
2016-03-31,11,549,23.35,77,1.1,0
2016-03-31,12,365,23.6,75,1.35,0
2016-03-31,13,436.5,24.3,71,1.55,0
2016-03-31,14,247.5,24.2,72.5,2,0
2016-03-31,15,279.5,24.5,74,2.65,0
2016-03-31,16,153,23,80,1.8,0.4
2016-03-31,17,64,20.25,87.5,0.65,0.2
2016-03-31,18,4,18.7,95.5,0.4,6.4
2016-03-31,19,0,18.75,97,0,0.6
2016-03-31,20,0,18.8,97,0,0.2
2016-03-31,21,0,18.85,97,0,0
2016-03-31,22,0,18.75,97.5,0,0
2016-03-31,23,0,18.4,97.5,1.55,0
2016-04-01,0,0,18.15,97,0,0.4
2016-04-01,1,0,17.4,97,0.4,9.4
2016-04-01,2,0,17,98,0.2,3.2
2016-04-01,3,0,16.7,98,0.2,0.2
2016-04-01,4,0,17,98,1.35,0.2
2016-04-01,5,0,16.5,98,0.45,0
2016-04-01,6,22.5,16.45,98,0,0
2016-04-01,7,78.5,17.2,99,1.75,0
2016-04-01,8,95,17.75,98.5,0.65,0
2016-04-01,9,646.5,21.05,86.5,0.65,0
2016-04-01,10,880.5,22.75,78.5,1.35,0
2016-04-01,11,590,23.85,79,1.3,0
2016-04-01,12,1071.5,25.25,71,1.55,0
2016-04-01,13,418.5,25.7,63.5,1.1,0
2016-04-01,14,606,26.75,59,2,0
2016-04-01,15,542.5,27.05,56,1.75,0
2016-04-01,16,235.5,25.7,67,2.45,0
2016-04-01,17,98.5,23.9,73.5,2.45,0
2016-04-01,18,10.5,22.25,79,0.65,0
2016-04-01,19,0,20.85,82,0.4,0
2016-04-01,20,0,20.3,87,0.2,0.2
2016-04-01,21,0,18.95,91.5,0.9,0
2016-04-01,22,0,17.7,95.5,0,0
2016-04-01,23,0,17.4,96,0,0
2016-04-02,0,0,17.35,97,0,0
2016-04-02,1,0,17.25,97,0,0
2016-04-02,2,0,17.5,97,0.4,0
2016-04-02,3,0,17.45,96,2,0.6
2016-04-02,4,0,17.15,96,2.45,1.8
2016-04-02,5,0,17.2,94.5,2,0.2
2016-04-02,6,19,17.1,96.5,0.2,0
2016-04-02,7,78,17.4,97,0.4,0
2016-04-02,8,118,17.85,95.5,1.75,0
2016-04-02,9,260.5,18.9,96,0.65,0
2016-04-02,10,310,20.2,91,1.1,0
2016-04-02,11,373,21.2,86.5,0.65,0
2016-04-02,12,232.5,20.95,86.5,0.9,0
2016-04-02,13,294,21.25,85,1.35,0
2016-04-02,14,241.5,21,87.5,1.1,0
2016-04-02,15,221.5,19.95,94,1.1,0.4
2016-04-02,16,88,19.7,91.5,1.1,0
2016-04-02,17,50.5,19.7,92,0.4,0
2016-04-02,18,4,19,94,0.4,0
2016-04-02,19,0,18.65,94.5,0.2,0
2016-04-02,20,0,18.1,96,0.45,1.2
2016-04-02,21,0,17.25,96.5,0.65,9.4
2016-04-02,22,0,17,97,0,1.6
2016-04-02,23,0,16.8,98,0,0.2
2016-04-03,0,0,16.65,98,0,0
2016-04-03,1,0,16.75,98,0,0
2016-04-03,2,0,16.75,98,0,0
2016-04-03,3,0,16.6,98,0,0
2016-04-03,4,0,16.65,98,0,0
2016-04-03,5,0,16.5,98,0,0
2016-04-03,6,19.5,16.4,98.5,0,0
2016-04-03,7,108.5,17.3,99,0.2,0
2016-04-03,8,463.5,19.45,93.5,0.4,0
2016-04-03,9,308,19.9,92.5,0.4,0
2016-04-03,10,374,20.1,92,0.65,0
2016-04-03,11,813.5,22.75,83,1.1,0
2016-04-03,12,823,23.65,76.5,1.8,0
2016-04-03,13,610.5,23.2,76.5,2.45,0
2016-04-03,14,542,23.55,76,3.6,0
2016-04-03,15,343,22.45,77,4.5,0
2016-04-03,16,304,21.9,80.5,2.9,0
2016-04-03,17,80,21.05,80.5,1.55,0
2016-04-03,18,7.5,20.3,78,0.4,0
2016-04-03,19,0,19.9,78.5,0.2,0
2016-04-03,20,0,19.4,80.5,0,0
2016-04-03,21,0,18.75,83,0.2,0
2016-04-03,22,0,17.7,92,0.2,0
2016-04-03,23,0,17.55,93,0,0
2016-04-04,0,0,17.45,96,0,0
2016-04-04,1,0,17.25,96,0,0
2016-04-04,2,0,17.2,96,0,0
2016-04-04,3,0,16.9,97,0,0
2016-04-04,4,0,16.65,97,0,0
2016-04-04,5,0,16.45,97,0,0
2016-04-04,6,17.5,16.65,98,0,0
2016-04-04,7,110.5,17.4,98,0,0
2016-04-04,8,210,19.05,86.5,0.4,0
2016-04-04,9,515.5,21.2,74.5,1.35,0
2016-04-04,10,621.5,22.8,67,1.8,0
2016-04-04,11,506,23.55,65.5,1.1,0
2016-04-04,12,512.5,23.95,69.5,1.35,0
2016-04-04,13,702,25,65,1.75,0
2016-04-04,14,299.5,24.1,65,2,0
2016-04-04,15,126.5,22.8,73.5,1.55,0
2016-04-04,16,27.5,19.4,88,0.9,0.8
2016-04-04,17,7.5,17.75,96.5,0.45,0.8
2016-04-04,18,0,17.3,96.5,0.2,3.6
2016-04-04,19,0,17,97,0,2.6
2016-04-04,20,0,16.95,97.5,0,0.4
2016-04-04,21,0,16.8,97,0,0.2
2016-04-04,22,0,16.85,97.5,0,0
2016-04-04,23,0,16.9,98,0,0
2016-04-05,0,0,16.95,98,0,0
2016-04-05,1,0,16.7,98,0,0
2016-04-05,2,0,16.7,98,0,0
2016-04-05,3,0,16.6,98,0,0
2016-04-05,4,0,16.7,99,0,0
2016-04-05,5,0,16.65,98.5,0,0
2016-04-05,6,9.5,16.8,99,0,0
2016-04-05,7,119.5,17.7,99,0,0
2016-04-05,8,277,18.6,97,0.65,0
2016-04-05,9,496,20.9,89.5,1.1,0
2016-04-05,10,528.5,21.5,84,0.9,0
2016-04-05,11,773,23.45,79,1.35,0
2016-04-05,12,414.5,24.05,74,1.35,0
2016-04-05,13,537.5,24.4,72,1.8,0
2016-04-05,14,195,22.4,75.5,2.45,0
2016-04-05,15,69,19.65,86.5,2.25,0
2016-04-05,16,18,18,95,0.85,1.8
2016-04-05,17,58.5,17.9,97,0.45,0.4
2016-04-05,18,7.5,17.75,93.5,0.45,0
2016-04-05,19,0,17.7,91.5,0,0
2016-04-05,20,0,17.5,92.5,0,0
2016-04-05,21,0,17.85,93,0,0
2016-04-05,22,0,17.6,94.5,0,0
2016-04-05,23,0,17.6,96,0,0
2016-04-06,0,0,17.35,97,0,0
2016-04-06,1,0,17.05,97,0,0
2016-04-06,2,0,16.65,97,0,0
2016-04-06,3,0,16.85,97,0,0
2016-04-06,4,0,16.65,97,0,0
2016-04-06,5,0,16.55,97.5,0,0
2016-04-06,6,19.5,16.5,97.5,0,0
2016-04-06,7,113,17.45,98.5,0,0
2016-04-06,8,517.5,20.3,90.5,0.45,0.2
2016-04-06,9,587.5,21.4,86,0.9,0
2016-04-06,10,519,22.2,84.5,0.85,0
2016-04-06,11,596,23.7,74.5,0.65,0
2016-04-06,12,724,25.4,69.5,1.1,0
2016-04-06,13,528.5,25.2,67,2,0
2016-04-06,14,468,26.1,64,2.25,0
2016-04-06,15,281,24.95,70,2.25,0
2016-04-06,16,456.5,25.5,71.5,2,0
2016-04-06,17,143.5,22.05,78.5,4.5,0
2016-04-06,18,25.5,20.85,82.5,1.3,0
2016-04-06,19,0,19.95,87,0,0
2016-04-06,20,0,19.1,88.5,0,0
2016-04-06,21,0,18.5,91,0,0
2016-04-06,22,0,18.35,92.5,0,0
2016-04-06,23,0,18.5,92.5,0,0
2016-04-07,0,0,18.3,94.5,0,0
2016-04-07,1,0,18.2,95,0,0
2016-04-07,2,0,18,95.5,0,0
2016-04-07,3,0,17.8,96.5,0,0
2016-04-07,4,0,17.7,96.5,0,0
2016-04-07,5,0,17.7,97,0,0
2016-04-07,6,20,17.75,98,0.4,0
2016-04-07,7,137.5,18.55,97.5,0.2,0
2016-04-07,8,279,20.6,89.5,0.2,0
2016-04-07,9,584,22.45,82.5,1.3,0
2016-04-07,10,826,24.2,73,1.1,0
2016-04-07,11,562.5,24.85,72,0.9,0
2016-04-07,12,668,25.9,67.5,1.75,0
2016-04-07,13,854.5,26.5,61.5,2.25,0
2016-04-07,14,609,26.75,61.5,2.7,0
2016-04-07,15,307,25.95,66,3.55,0
2016-04-07,16,248.5,24.95,69,3.35,0
2016-04-07,17,167.5,23.9,75.5,2.9,0
2016-04-07,18,18.5,22.6,79,1.1,0
2016-04-07,19,0,20.8,86.5,0.4,0
2016-04-07,20,0,20.45,88.5,0.2,0
2016-04-07,21,0,19.95,90,0.2,0
2016-04-07,22,0,19.8,90.5,0,1
2016-04-07,23,0,18.85,95.5,0.2,0.6
2016-04-08,0,0,18.65,96,0,0
2016-04-08,1,0,18.35,96.5,0.45,0
2016-04-08,2,0,18.25,97.5,0,0
2016-04-08,3,0,18.25,97.5,0,0.2
2016-04-08,4,0,17.9,97.5,0.45,0
2016-04-08,5,0,17.8,98,0,0
2016-04-08,6,12,17.8,98,0.2,0
2016-04-08,7,103.5,18.15,98.5,0,0
2016-04-08,8,362.5,19.6,96.5,0.9,0
2016-04-08,9,687,22.4,87,0.85,0
2016-04-08,10,398.5,23.15,80.5,0.9,0
2016-04-08,11,654,25.25,69,0.4,0
2016-04-08,12,678.5,26,65.5,1.1,0
2016-04-08,13,536,26.05,70,3.6,0
2016-04-08,14,218.5,24.6,71.5,2.45,0
