"Fecha","Hora","RadSol.W.m2","TempAire.C","HumRel.porc","VelViento.m.s","Precipitacion.mm"
2016-05-11,1,0,14.75,84.5,2,0
2016-05-11,2,0,14.75,84,2,0
2016-05-11,3,0,14.55,84,2,0
2016-05-11,4,0,13.9,89,2.45,0
2016-05-11,5,0,14.55,82,1.8,0
2016-05-11,6,19.04,13.6,93.5,0.4,0
2016-05-11,7,176.715,16.65,81,1.1,0
2016-05-11,8,296.31,17.7,70.5,2.7,0
2016-05-11,9,437.6225,19.15,65,3.35,0
2016-05-11,10,257.9325,19.35,64.5,3.8,0
2016-05-11,11,314.4575,20.05,60.5,4.05,0
2016-05-11,12,607.7925,20.75,60,4.9,0
2016-05-11,13,415.6075,20.75,58.5,4.25,0
2016-05-11,14,318.92,20.7,58.5,4.25,0
2016-05-11,15,423.64,21.05,59.5,4.25,0
2016-05-11,16,254.9575,20.3,61.5,3.8,0
2016-05-11,17,84.7875,19,64,2.45,0
2016-05-11,18,4.76,16.8,86.5,0.9,0
2016-05-11,19,0,14.5,84.5,0.9,0
2016-05-11,20,0,14.35,91.5,0.9,0
2016-05-11,21,0,14.8,89.5,1.1,0
2016-05-11,22,0,13.6,90.5,0.9,0
2016-05-11,23,0,14,92,1.1,0
2016-05-12,0,0,14.6,90,0.9,0
2016-05-12,1,0,14.85,83,2.65,0
2016-05-12,2,0,14.75,80,2.9,0
2016-05-12,3,0,14.35,79.5,2.45,0
2016-05-12,4,0,14.15,80,2.65,0
2016-05-12,5,0,14.35,79,2.7,0
2016-05-12,6,19.3375,14.8,78,3.35,0
2016-05-12,7,156.7825,16.45,75,4.7,0
2016-05-12,8,300.1775,18.25,67.5,4.25,0
2016-05-12,9,381.395,19.45,63.5,4.5,0
2016-05-12,10,383.18,20.2,59.5,4.7,0
2016-05-12,11,460.53,21.3,58.5,4.9,0
2016-05-12,12,380.5025,21,58.5,4.7,0
2016-05-12,13,511.9975,21.7,55,4.45,0
2016-05-12,14,299.285,20.8,59.5,4.5,0
2016-05-12,15,309.6975,21.05,57.5,4.5,0
2016-05-12,16,129.4125,20.45,60,3.35,0
2016-05-12,17,58.6075,19.45,63.5,3.35,0
2016-05-12,18,4.165,18.15,68,2.45,0
2016-05-12,19,0,16.95,73,2,0
2016-05-12,20,0,16.3,77,1.55,0
2016-05-12,21,0,15.4,84.5,1.1,0
2016-05-12,22,0,15.5,82.5,1.1,0
2016-05-12,23,0,15.25,80.5,1.55,0
2016-05-13,0,0,15.75,77.5,2.45,0
2016-05-13,1,0,15.65,77.5,3.35,0
2016-05-13,2,0,15.4,77,2.45,0
2016-05-13,3,0,15.35,77,2.45,0
2016-05-13,4,0,15.25,78.5,2.45,0
2016-05-13,5,0,15.35,78.5,2.7,0
2016-05-13,6,17.255,15.85,77.5,3.35,0
2016-05-13,7,85.085,16.95,74,3.1,0
2016-05-13,8,160.3525,18.05,71,3.8,0
2016-05-13,9,208.5475,18.45,71.5,4,0
2016-05-13,10,337.0675,19.6,67,4.5,0
2016-05-13,11,316.2425,19.4,66,5.4,0
2016-05-13,12,341.53,19.15,67.5,5.6,0
2016-05-13,13,249.6025,19.2,63.5,4.7,0
2016-05-13,14,499.5025,20.4,62.5,5.8,0
2016-05-13,15,383.18,19.9,61.5,5.4,0
2016-05-13,16,177.905,19.5,61.5,4.7,0
2016-05-13,17,51.4675,18.15,67.5,4.05,0
2016-05-13,18,3.8675,17,71.5,3.55,0
2016-05-13,19,0,16.9,70,3.55,0
2016-05-13,20,0,17.05,67.5,2.9,0
2016-05-13,21,0,16.9,67,4.25,0
2016-05-13,22,0,16.25,71,3.35,0
2016-05-13,23,0,15.75,72.5,3.8,0
2016-05-14,0,0,15.65,72.5,4.5,0
2016-05-14,1,0,15.4,72.5,3.55,0
2016-05-14,2,0,15.45,72.5,4.05,0
2016-05-14,3,0,15.7,71.5,4.25,0
2016-05-14,4,0,15.6,73,4.5,0
2016-05-14,5,0,15.5,73.5,4.25,0
2016-05-14,6,22.3125,15.95,72.5,4.95,0
2016-05-14,7,157.08,17.6,66.5,5.15,0
2016-05-14,8,201.11,18.25,64.5,5.6,0
2016-05-14,9,235.3225,18.45,65.5,5.6,0
2016-05-14,10,294.2275,19.25,64.5,5.4,0
2016-05-14,11,355.81,19.75,64.5,5.35,0
2016-05-14,12,567.63,21.2,60,5.15,0
2016-05-14,13,542.64,21.45,57.5,5.85,0
2016-05-14,14,385.8575,20.9,60,5.6,0
2016-05-14,15,234.1325,20.05,63,4.7,0
2016-05-14,16,149.94,19.55,62,4.25,0
2016-05-14,17,62.475,18.6,65,4.05,0
2016-05-14,18,5.95,17.45,70.5,4,0
2016-05-14,19,0,16.85,73,3.55,0
2016-05-14,20,0,17.05,71.5,3.55,0
2016-05-14,21,0,16.45,74,3.6,0
2016-05-14,22,0,16.25,74,2.9,0
2016-05-14,23,0,16.3,73.5,2.7,0
2016-05-15,0,0,16.25,74.5,2.7,0
2016-05-15,1,0,16.3,75,2.7,0
2016-05-15,2,0,16.1,75.5,3.35,0
2016-05-15,3,0,15.75,76.5,4,0
2016-05-15,4,0,16.1,74,3.35,0
2016-05-15,5,0,15.85,74.5,3.1,0
2016-05-15,6,15.7675,16.2,73.5,4.05,0
2016-05-15,7,68.1275,16.7,74,3.35,0
2016-05-15,8,155.89,17.85,71.5,4.25,0
2016-05-15,9,353.1325,19.6,66.5,4.05,0
2016-05-15,10,474.215,20.9,61,4.5,0
2016-05-15,11,497.1225,21.1,59,5.35,0
2016-05-15,12,418.5825,20.9,60,5.6,0
2016-05-15,13,307.02,20.9,59.5,4.25,0
2016-05-15,14,282.625,20.2,62.5,4.9,0
2016-05-15,15,443.5725,21.95,55,4.7,0
2016-05-15,16,229.9675,20.15,61.5,4.9,0
2016-05-15,17,95.2,18.55,65.5,4.7,0
2016-05-15,18,8.33,17.25,72,4,0
2016-05-15,19,0,16.75,72.5,3.6,0
2016-05-15,20,0,16.45,74,3.8,0
2016-05-15,21,0,16.3,75,3.8,0
2016-05-15,22,0,16.1,77,3.35,0
2016-05-15,23,0,15.75,78,2.9,0
2016-05-16,0,0,15.6,77.5,2.2,0
2016-05-16,1,0,15.4,76.5,2.9,0
2016-05-16,2,0,15.1,78,3.35,0
2016-05-16,3,0,15.45,76,2.9,0
2016-05-16,4,0,15.35,75.5,2.9,0
2016-05-16,5,0,15.45,76.5,3.1,0
2016-05-16,6,29.155,15.9,74.5,3.6,0
2016-05-16,7,121.0825,16.9,72.5,3.35,0
2016-05-16,8,267.75,18.4,66,4.7,0
2016-05-16,9,252.5775,18.95,64,5.6,0
2016-05-16,10,173.74,19.25,63,5.35,0
2016-05-16,11,199.325,19.75,62,5.15,0
2016-05-16,12,348.67,21.1,61.5,5.15,0
2016-05-16,13,435.8375,21.85,56.5,5.15,0
2016-05-16,14,509.6175,21.95,57.5,5.15,0
2016-05-16,15,413.525,21.9,58.5,4.5,0
2016-05-16,16,237.1075,21.5,56.5,4.05,0
2016-05-16,17,30.0475,19.95,61.5,3.8,0
2016-05-16,18,5.95,18.6,68,3.6,0
2016-05-16,19,0,17.5,79.5,2,0
2016-05-16,20,0,17.4,73.5,2.65,0
2016-05-16,21,0,17.35,71.5,2.45,0
2016-05-16,22,0,16.95,70,3.35,0
2016-05-16,23,0,16.5,71,2.45,0
2016-05-17,0,0,15.9,72,1.8,0
2016-05-17,1,0,15.55,72,1.8,0
2016-05-17,2,0,15.85,73.5,2.9,0
2016-05-17,3,0,15.5,75.5,2.9,0
2016-05-17,4,0,15.25,76.5,2.7,0
2016-05-17,5,0,15.25,76,2.45,0
2016-05-17,6,17.255,15.7,73.5,2.25,0
2016-05-17,7,149.345,17.55,67,4.25,0
2016-05-17,8,361.4625,19.05,62.5,4.25,0
2016-05-17,9,394.485,20.7,52.5,3.8,0
2016-05-17,10,514.9725,22,49,3.6,0
2016-05-17,11,313.2675,21.65,51,3.6,0
2016-05-17,12,296.905,22.2,52,3.8,0
2016-05-17,13,198.135,21.65,53,3.1,0
2016-05-17,14,85.085,18.65,82,1.8,0
2016-05-17,15,134.1725,18.65,80.5,1.55,0
2016-05-17,16,154.7,19.15,74.5,1.55,0
2016-05-17,17,38.9725,18.1,85.5,1.1,0
2016-05-17,18,2.975,17,91.5,0.9,0
2016-05-17,19,0,17.3,75,1.8,0
2016-05-17,20,0,16.7,79.5,1.1,0
2016-05-17,21,0,16,81,1.55,0
2016-05-17,22,0,16.6,76,2.45,0
2016-05-17,23,0,16.2,76.5,2.9,0
2016-05-18,0,0,16.1,77,3.6,0
2016-05-18,1,0,16.05,76.5,3.35,0
2016-05-18,2,0,16.1,74.5,3.35,0
2016-05-18,3,0,15.45,77,3.35,0
2016-05-18,4,0,15.45,76,3.1,0
2016-05-18,5,0,15.8,74,2.45,0
2016-05-18,6,13.685,16.15,72.5,2.9,0
2016-05-18,7,71.6975,16.8,71,2.9,0
2016-05-18,8,196.945,18.05,67.5,4,0
2016-05-18,9,199.0275,18.35,67.5,3.1,0
2016-05-18,10,268.0475,18.75,67,3.8,0
2016-05-18,11,252.5775,19.5,65.5,4,0
2016-05-18,12,165.41,19,67,3.8,0
2016-05-18,13,308.5075,20.45,62.5,3.1,0
2016-05-18,14,300.7725,20.65,69,2,0
2016-05-18,15,159.1625,18.8,81,2.7,0
2016-05-18,16,96.985,17.9,84,2.2,0
2016-05-18,17,7.735,16.4,92.5,1.75,0
2016-05-18,18,0.8925,15.6,91,0.4,0
2016-05-18,19,0,15.3,93.5,0.4,0
2016-05-18,20,0,15.55,96,0.65,0
2016-05-18,21,0,15.25,95,0.4,0
2016-05-18,22,0,15.25,95,0.2,0
2016-05-18,23,0,14.9,95.5,0.4,0
2016-05-19,0,0,14.4,94,0.65,0
2016-05-19,1,0,13.8,91.5,0.85,0
2016-05-19,2,0,13.9,91.5,0.9,0
2016-05-19,3,0,14.65,87.5,1.1,0
2016-05-19,4,0,14.55,88,2.45,0
2016-05-19,5,0,15.7,80,2.9,0
2016-05-19,6,14.875,15.8,79.5,2.9,0
2016-05-19,7,129.115,17.25,74,3.35,0
2016-05-19,8,314.16,18.1,70.5,4.7,0
2016-05-19,9,290.955,18.5,66,5.15,0
2016-05-19,10,384.965,19.85,61,5.4,0
2016-05-19,11,463.505,19.9,58,5.8,0
2016-05-19,12,462.315,22.2,55.5,4.7,0
2016-05-19,13,385.2625,22.45,52.5,4.5,0
2016-05-19,14,339.4475,21.3,57.5,4.95,0
2016-05-19,15,410.8475,20.8,60,4.9,0
2016-05-19,16,327.25,20.35,61,4.7,0
2016-05-19,17,118.7025,18.9,64.5,4.05,0
2016-05-19,18,9.2225,17.4,69.5,3.8,0
2016-05-19,19,0,17,70,4,0
2016-05-19,20,0,16.45,72,2.45,0
2016-05-19,21,0,16.35,73.5,2.9,0
2016-05-19,22,0,15.75,76,2.45,0
2016-05-19,23,0,15.45,76,2.25,0
2016-05-20,0,0,14.8,77.5,2,0
2016-05-20,1,0,15.3,76,4.05,0
2016-05-20,2,0,15.35,76.5,3.6,0
2016-05-20,3,0,15.05,76.5,2.25,0
2016-05-20,4,0,15,76.5,2.2,0
2016-05-20,5,0,15.05,76.5,2.9,0
2016-05-20,6,21.7175,16.2,72,3.6,0
2016-05-20,7,123.165,17.1,71,4.25,0
2016-05-20,8,253.1725,18.65,65.5,4.5,0
2016-05-20,9,404.6,19.75,62,5.15,0
2016-05-20,10,376.635,20.55,59.5,5.4,0
2016-05-20,11,458.15,21.1,59.5,4.9,0
2016-05-20,12,433.755,21.25,57.5,5.4,0
2016-05-20,13,374.5525,21.8,56,5.15,0
2016-05-20,14,555.4325,22.45,52,5.15,0
2016-05-20,15,423.045,22,51,5.15,0
2016-05-20,16,225.8025,21.25,55,4.25,0
2016-05-20,17,27.0725,19.6,61,3.1,0
2016-05-20,18,0.2975,18.5,66,2.25,0
2016-05-20,19,0,17.95,74.5,2.25,0
2016-05-20,20,0,16.3,84,0.65,0
2016-05-20,21,0,17.2,73,2.45,0
2016-05-20,22,0,16.15,81.5,1.1,0
2016-05-20,23,0,14.3,91,0.65,0
2016-05-21,0,0,16.35,77.5,1.55,0
2016-05-21,1,0,16.2,76.5,1.8,0
2016-05-21,2,0,16.5,76,1.55,0
2016-05-21,3,0,15.95,77,2.2,0
2016-05-21,4,0,16.5,73.5,2.9,0
2016-05-21,5,0,16.15,76.5,3.1,0
2016-05-21,6,18.445,16.1,77.5,2.9,0
2016-05-21,7,157.9725,17.9,73,4,0
2016-05-21,8,295.715,19.5,61.5,4.7,0
2016-05-21,9,421.26,21,56,5.8,0
2016-05-21,10,542.64,21.85,54.5,6.5,0
2016-05-21,11,663.425,22.25,55.5,6.05,0
2016-05-21,12,600.355,22.25,55.5,5.6,0
2016-05-21,13,361.76,21.75,57.5,5.15,0
2016-05-21,14,578.0425,22.35,55,5.15,0
2016-05-21,15,171.6575,21.35,57,4.45,0
2016-05-21,16,237.405,21.3,58,4,0
2016-05-21,17,110.67,20.05,62.5,3.8,0
2016-05-21,18,3.57,18.25,68,4.05,0
2016-05-21,19,0,17.5,70,4.45,0
2016-05-21,20,0,17.2,70.5,4.7,0
2016-05-21,21,0,16.85,71,4.25,0
2016-05-21,22,0,16.5,72.5,4.25,0
2016-05-21,23,0,16.55,69.5,3.6,0
2016-05-22,0,0,16.8,66.5,3.15,0
2016-05-22,1,0,15.55,74,3.35,0
2016-05-22,2,0,15.45,74.5,3.6,0
2016-05-22,3,0,15.8,72.5,4,0
2016-05-22,4,0,15.7,72.5,4,0
2016-05-22,5,0,15.95,70,4.9,0
2016-05-22,6,23.205,16.35,69,5.15,0
2016-05-22,7,135.065,17.4,66,5.15,0
2016-05-22,8,307.02,18.7,61,5.85,0
2016-05-22,9,349.5625,19.4,58,5.6,0
2016-05-22,10,435.2425,20.95,53.5,5.15,0
2016-05-22,11,500.6925,21.35,53,6.3,0
2016-05-22,12,540.5575,22.15,51,6.5,0
2016-05-22,13,492.9575,22.2,53,6.5,0
2016-05-22,14,440.0025,22.2,52.5,5.6,0
2016-05-22,15,389.4275,21.6,58,5.15,0
2016-05-22,16,300.1775,19.9,63.5,5.6,0
2016-05-22,17,116.3225,19,65,4.9,0
2016-05-22,18,5.6525,17.7,68.5,4.05,0
2016-05-22,19,0,17.15,69.5,3.8,0
2016-05-22,20,0,16.7,71.5,3.35,0
2016-05-22,21,0,16.65,72.5,3.1,0
2016-05-22,22,0,16.45,73,2.45,0
2016-05-22,23,0,16.2,74.5,2.7,0
2016-05-23,0,0,16,74,3.1,0
2016-05-23,1,0,16,74.5,2.9,0
2016-05-23,2,0,16.1,75,2.9,0
2016-05-23,3,0,15.85,76.5,2.2,0
2016-05-23,4,0,15.8,76.5,2.9,0
2016-05-23,5,0,16.15,74,3.15,0
2016-05-23,6,18.7425,16.3,74,4,0
2016-05-23,7,150.8325,18,67.5,5.15,0
2016-05-23,8,296.31,19.05,64,5.8,0
2016-05-23,9,430.185,20.35,59.5,6.05,0
2016-05-23,10,511.7,21.4,54.5,6.5,0
2016-05-23,11,570.3075,21.95,53.5,6.5,0
2016-05-23,12,544.1275,22.2,51.5,6.7,0
2016-05-23,13,439.705,22.1,51.5,5.8,0
2016-05-23,14,520.9225,22.65,49,5.15,0
2016-05-23,15,179.3925,21.4,55.5,4.25,0
2016-05-23,16,245.4375,21.2,57.5,4.5,0
2016-05-23,17,91.9275,19.4,63.5,4.05,0
2016-05-23,18,3.2725,18.15,68,2.9,0
2016-05-23,19,0,17.65,71,3.35,0
2016-05-23,20,0,17.7,71,2.9,0
2016-05-23,21,0,17.7,71.5,2.65,0
2016-05-23,22,0,17.3,73,3.55,0
2016-05-23,23,0,16.675,73.5,3.55,0
2016-05-24,0,0,16.05,74,3.55,0
2016-05-24,1,0,16.45,70.5,4.25,0
2016-05-24,2,0,16.2,72.5,4,0
2016-05-24,3,0.8925,15.65,77,3.35,0
2016-05-24,4,44.03,16.2,76.5,4.25,0
2016-05-24,5,170.4675,17.9,70.5,4.45,0
2016-05-24,6,263.2875,18.7,67.5,5.35,0
2016-05-24,7,400.1375,20.05,61,5.6,0
2016-05-24,8,290.6575,20.2,62,5.8,0
2016-05-24,9,339.4475,20.95,58,5.6,0
2016-05-24,10,349.265,21.65,55.5,5.15,0
2016-05-24,11,229.3725,21.65,56,4.25,0
2016-05-24,12,312.375,22.25,55.5,4.05,0
2016-05-24,13,217.77,22.2,56,3.8,0
2016-05-24,14,113.3475,20.7,59,3.8,0
2016-05-24,15,16.3625,19.45,63.5,3.35,0
2016-05-24,16,0,18.15,69,2.9,0
2016-05-24,17,0,17.45,76.5,1.55,0
2016-05-24,18,0,15.55,84.5,0.65,0
2016-05-24,19,0,15.6,86.5,0.9,0
2016-05-24,20,0,15.8,85,0.9,0
2016-05-24,21,0,15.85,85,0.85,0
2016-05-24,22,0,15.9,79.5,1.8,0
2016-05-24,23,0,16,78,1.55,0
2016-05-25,0,0,15.8,79,1.8,0
2016-05-25,1,0,16,78.5,2.2,0
2016-05-25,2,0,16.45,75,2.7,0
2016-05-25,3,5.0575,16.15,75,2.45,0
2016-05-25,4,82.4075,17.1,71.5,2.25,0
2016-05-25,5,221.6375,18.3,68,3.35,0
2016-05-25,6,378.1225,19.5,63,3.8,0
2016-05-25,7,404.6,20.45,62,4.25,0
2016-05-25,8,385.8575,21.75,56.5,3.6,0
2016-05-25,9,583.9925,23.25,53.5,2.7,0
2016-05-25,10,417.095,22.6,56.5,3.1,0
2016-05-25,11,326.06,21.05,74.5,2.45,0
2016-05-25,12,268.0475,19.85,80.5,2.65,0
2016-05-25,13,270.4275,20.65,75.5,1.8,0
2016-05-25,14,94.01,20,80.5,2.45,0
2016-05-25,15,18.7425,19.35,67.5,2.45,0
2016-05-25,16,0,18.05,72,3.1,0
2016-05-25,17,0,17.4,74.5,3.1,0
2016-05-25,18,0,17.15,74,2.2,0
2016-05-25,19,0,16.05,88,1.35,0
2016-05-25,20,0,14.75,94,1.1,0
2016-05-25,21,0,14.15,93.5,2,0
2016-05-25,22,0,14.25,92,1.8,0
2016-05-25,23,0,14.65,90,0.85,0
2016-05-26,0,0,13.65,96,0.65,0
2016-05-26,1,0,13.6,93,1.1,0
2016-05-26,2,0,13.45,93,0.9,0
2016-05-26,3,0.2975,13.35,94.5,1.1,0
2016-05-26,4,16.3625,13.7,94.5,1.35,0
2016-05-26,5,42.245,14.2,95,2,0
2016-05-26,6,64.26,14.1,97,2.45,0
2016-05-26,7,111.5625,14.8,94.5,2.2,0
2016-05-26,8,164.5175,15.6,92,2,0
2016-05-26,9,224.6125,16.9,88,2.45,0
2016-05-26,10,258.23,17.9,80,2.2,0
2016-05-26,11,284.7075,18.6,76.5,2.45,0
2016-05-26,12,205.275,18.65,72.5,3.1,0
2016-05-26,13,143.0975,18.85,71,2.9,0
2016-05-26,14,53.55,18,79.5,2.7,0
2016-05-26,15,20.825,17.25,80,2.45,0
2016-05-26,16,0,17.25,77,2.65,0
2016-05-26,17,0,16.9,79,1.35,0
2016-05-26,18,0,15.45,89,0.4,0
2016-05-26,19,0,14.05,89.5,1.35,0
2016-05-26,20,0,13.6,90.5,0.9,0
2016-05-26,21,0,14.35,93.5,0.4,0
2016-05-26,22,0,15,87.5,1.1,0
2016-05-26,23,0,15.4,81.5,1.8,0
2016-05-27,0,0,14.65,84.5,1.8,0
2016-05-27,1,0,14.9,82,2.45,0
2016-05-27,2,0,15.2,80.5,2,0
2016-05-27,3,1.19,12.65,92.5,0.65,0
2016-05-27,4,55.335,16.15,78,2.45,0
2016-05-27,5,129.71,16.85,75.5,3.1,0
2016-05-27,6,348.075,18.3,72,3.8,0
2016-05-27,7,333.4975,19.55,69,3.35,0
2016-05-27,8,384.965,20.4,64,4,0
2016-05-27,9,369.1975,20.95,59,4.25,0
2016-05-27,10,458.4475,21.35,59,4.5,0
2016-05-27,11,484.0325,21.5,53.5,5.15,0
2016-05-27,12,229.075,21.1,54.5,4.05,0
2016-05-27,13,202.895,20.55,63.5,3.15,0
2016-05-27,14,92.5225,18.8,81.5,2,0
2016-05-27,15,25.2875,17.75,89,1.35,0
2016-05-27,16,0,16.95,88.5,1.1,0
2016-05-27,17,0,16.15,94.5,0.9,0
2016-05-27,18,0,15.75,93.5,0.65,0
2016-05-27,19,0,16,83.5,1.1,0
2016-05-27,20,0,16.1,80,2.45,0
2016-05-27,21,0,15.65,82,2,0
2016-05-27,22,0,15.5,82.5,2.2,0
2016-05-27,23,0,15.9,80,2.7,0
2016-05-28,0,0,16,79,2.9,0
2016-05-28,1,0,16.15,76,3.35,0
2016-05-28,2,0,15.95,77.5,2.65,0
2016-05-28,3,0.595,15.35,80.5,1.8,0
2016-05-28,4,17.255,15.8,79.5,2.2,0
2016-05-28,5,60.69,16.5,78.5,2.45,0
2016-05-28,6,193.97,17.95,71,2.9,0
2016-05-28,7,215.6875,18.55,69,3.1,0
2016-05-28,8,259.7175,19.35,69.5,3.1,0
2016-05-28,9,199.0275,18.2,71.5,4,0
2016-05-28,10,452.795,19.8,64,5.4,0
2016-05-28,11,440.895,20.2,62.5,5.15,0
2016-05-28,12,264.775,20.2,60.5,4,0
2016-05-28,13,240.6775,20.15,59.5,3.8,0
2016-05-28,14,159.7575,19.6,63,3.8,0
2016-05-28,15,32.4275,17.95,69,3.35,0
2016-05-28,16,0,17,72.5,4,0
2016-05-28,17,0,16.5,74,3.8,0
2016-05-28,18,0,16.1,74,4,0
2016-05-28,19,0,16.3,71.5,3.6,0
2016-05-28,20,0,15.75,75.5,3.6,0
2016-05-28,21,0,15.3,78.5,2.65,0
2016-05-28,22,0,15.25,77.5,2.2,0
2016-05-28,23,0,15.75,74.5,2.9,0
2016-05-29,0,0,15.9,72,2,0
2016-05-29,1,0,14.55,80,0.65,0
2016-05-29,2,0,13.6,91,0.4,0
2016-05-29,3,0.2975,13.3,94,0.2,0
2016-05-29,4,33.32,14.05,89,0.65,0
2016-05-29,5,83.0025,15.6,82.5,1.55,0
2016-05-29,6,110.3725,16,81.5,2.45,0
2016-05-29,7,241.8675,18.15,70,3.6,0
2016-05-29,8,322.49,19.65,62.5,2.9,0
2016-05-29,9,286.195,20,61,2.9,0
2016-05-29,10,282.03,19.7,75.5,2.45,0
2016-05-29,11,235.9175,18.4,85,2.2,0
2016-05-29,12,285.8975,17.85,87,2.9,0
2016-05-29,13,163.625,16.15,93,2.65,0
2016-05-29,14,66.64,16.25,91,2,0
2016-05-29,15,31.2375,15.85,91,2.2,0
2016-05-29,16,0,14.9,95.5,1.8,0
2016-05-29,17,0,14.2,96,2.2,0
2016-05-29,18,0,14,95,1.35,0
2016-05-29,19,0,13.75,96.5,0.9,0
2016-05-29,20,0,13.9,95.5,0.9,0
2016-05-29,21,0,13.85,96,1.1,0
2016-05-29,22,0,13.95,95,1.35,0
2016-05-29,23,0,13.5,95.5,0.65,0
2016-05-30,0,0,12.9,96.5,0.4,0
2016-05-30,1,0,13.15,97,0.4,0
2016-05-30,2,0,13.45,94,1.55,0
2016-05-30,3,1.785,13.05,96,1.1,0
2016-05-30,4,67.83,14.75,91,1.8,0
2016-05-30,5,208.5475,15.9,88.5,2.9,0
2016-05-30,6,332.3075,17.85,84,2.9,0
2016-05-30,7,446.845,20.05,63.5,2.9,0
2016-05-30,8,489.9825,21,67.5,2.7,0
2016-05-30,9,589.645,20.95,74,3.1,0
2016-05-30,10,390.915,21.35,71,2.7,0
2016-05-30,11,429.2925,21.7,71.5,3.15,0
2016-05-30,12,105.91,19,74.5,2,0
2016-05-30,13,41.65,18.1,80,1.35,0
2016-05-30,14,19.3375,17,87,1.1,0
2016-05-30,15,4.165,16.75,90.5,0.65,0
2016-05-30,16,0,15,89.5,1.55,0
2016-05-30,17,0,14.5,88.5,4.05,0
2016-05-30,18,0,14.3,87.5,3.15,0
2016-05-30,19,0,14.8,81.5,2.45,0
2016-05-30,20,0,14.05,90,1.8,0
2016-05-30,21,0,14.3,86.5,1.8,0
2016-05-30,22,0,13.3,94.5,1.1,0
2016-05-30,23,0,13.4,88,0.85,0
2016-05-31,0,0,14.5,83.5,1.3,0
2016-05-31,1,0,12.85,94,0.4,0
2016-05-31,2,0,13.05,93,0.2,0
2016-05-31,3,0,13.45,93.5,0.4,0
2016-05-31,4,8.6275,13.6,93.5,0.4,0
2016-05-31,5,65.7475,13.8,94,0.9,0
2016-05-31,6,172.55,14.9,91,0.9,0
2016-05-31,7,160.3525,15.95,88.5,2.45,0
2016-05-31,8,333.4975,17.95,80.5,2,0
2016-05-31,9,572.985,20.55,66.5,2.45,0
2016-05-31,10,352.5375,20.5,60,2,0
2016-05-31,11,229.075,20.95,61.5,1.3,0
2016-05-31,12,116.62,18.45,79.5,1.55,0
2016-05-31,13,112.1575,18.2,84,0.85,0
2016-05-31,14,30.6425,16.9,89.5,1.55,0
2016-05-31,15,5.355,15.4,93,1.1,0
2016-05-31,16,0,14.7,94.5,1.1,0
2016-05-31,17,0,14.5,92.5,1.3,0
2016-05-31,18,0,14,94,1.55,0
2016-05-31,19,0,13.7,94,0.9,0
2016-05-31,20,0,13.3,95,0.4,0
2016-05-31,21,0,13.35,93,0.85,0
2016-05-31,22,0,14.1,88,2.2,0
2016-05-31,23,0,13.85,87.5,1.3,0
2016-06-01,0,0,15.35,79.5,2.25,0
2016-06-01,1,0,14.75,80.5,3.8,0
2016-06-01,2,0,14.2,82.5,2.65,0
2016-06-01,3,0.8925,14.2,80.5,2.2,0
2016-06-01,4,58.0125,15.8,76.5,3.15,0
2016-06-01,5,207.06,16.9,75,4.7,0
2016-06-01,6,335.2825,18.15,71,5.15,0
2016-06-01,7,450.7125,19.5,64.5,5.6,0
2016-06-01,8,525.6825,20.3,61.5,6.05,0
2016-06-01,9,578.34,20.55,59,6.7,0
2016-06-01,10,549.185,21.05,61,5.6,0
2016-06-01,11,170.4675,19.2,65,4.05,0
2016-06-01,12,152.915,19.15,64,2.9,0
2016-06-01,13,173.74,19.5,61.5,3.1,0
2016-06-01,14,153.8075,19.1,63,3.35,0
2016-06-01,15,38.3775,17.85,67.5,2.9,0
2016-06-01,16,0.2975,16.8,71,2.7,0
2016-06-01,17,0,16.05,79.5,1.1,0
2016-06-01,18,0,15.8,75.5,1.8,0
2016-06-01,19,0,16.05,74,2.2,0
2016-06-01,20,0,14.25,88,0.9,0
2016-06-01,21,0,13.35,88.5,0.65,0
2016-06-01,22,0,14.7,85,1.1,0
2016-06-01,23,0,13.75,95,0.2,0
2016-06-02,0,0,15.05,80,1.75,0
2016-06-02,1,0,15.2,77.5,2.2,0
2016-06-02,2,0,15.2,76,2.9,0
2016-06-02,3,0.595,15,77,2.7,0
2016-06-02,4,29.4525,15.4,75,2.45,0
2016-06-02,5,130.305,16.5,71.5,3.15,0
2016-06-02,6,207.06,17.75,66,3.6,0
2016-06-02,7,191.59,18.15,65.5,2.9,0
2016-06-02,8,253.7675,19.45,61,3.35,0
2016-06-02,9,436.135,20.5,60,3.8,0
2016-06-02,10,258.5275,20.3,58,3.8,0
2016-06-02,11,255.85,20.35,59.5,3.8,0
2016-06-02,12,263.8825,20.75,60,3.8,0
2016-06-02,13,217.77,20.65,58,4,0
2016-06-02,14,36.5925,18.85,63.5,3.35,0
2016-06-02,15,9.8175,17.6,67,2.9,0
2016-06-02,16,0.2975,16.6,70,2.7,0
2016-06-02,17,0,16.25,72,2.7,0
2016-06-02,18,0,15.55,74,2.2,0
2016-06-02,19,0,14.05,80,1.55,0
2016-06-02,20,0,14.8,77,2,0
2016-06-02,21,0,14.75,77.5,2.9,0
2016-06-02,22,0,14.85,76.5,2.65,0
2016-06-02,23,0,14.9,75.5,2.9,0
2016-06-03,0,0,14.6,75,2.7,0
2016-06-03,1,0,14.7,74,3.15,0
2016-06-03,2,0,14.05,77,2.7,0
